cgi,Ê±¼ä,download
460-00-10505209-3,2021/9/14,0.023481754
460-00-10505065-1,2021/9/15,0.120486722
460-00-10505065-2,2021/9/15,0.112720317
460-00-10505065-3,2021/9/15,0.132806271
460-00-10505068-1,2021/9/15,0.014311781
460-00-10505068-2,2021/9/15,0.017164636
460-00-10505068-3,2021/9/15,0.035027048
460-00-10505085-1,2021/9/15,0.019665318
460-00-10505085-2,2021/9/15,0.014358727
460-00-10505085-3,2021/9/15,0.026828857
460-00-10505086-2,2021/9/15,0.002092084
460-00-10505086-3,2021/9/15,0.009890275
460-00-10505087-1,2021/9/15,0.012383951
460-00-10505087-2,2021/9/15,0.009586669
460-00-10505087-3,2021/9/15,0.045043617
460-00-10505088-3,2021/9/15,0.018622261
460-00-10505089-1,2021/9/15,0.008191299
460-00-10505089-2,2021/9/15,0.019212862
460-00-10505089-3,2021/9/15,0.016501903
460-00-10505090-1,2021/9/15,0.010936487
460-00-10505090-3,2021/9/15,0.01615839
460-00-10505096-2,2021/9/15,0.018085166
460-00-10505096-3,2021/9/15,0.03745597
460-00-10505097-1,2021/9/15,0.007082474
460-00-10505097-2,2021/9/15,0.009499768
460-00-10505098-1,2021/9/15,0.018276731
460-00-10505098-2,2021/9/15,0.01687077
460-00-10505099-1,2021/9/15,0.01667353
460-00-10505099-2,2021/9/15,0.007694391
460-00-10505100-1,2021/9/15,0.011031888
460-00-10505100-2,2021/9/15,0.015380697
460-00-10505101-1,2021/9/15,0.016787744
460-00-10505101-2,2021/9/15,0.00144542
460-00-10505101-3,2021/9/15,0.014224137
460-00-10505102-1,2021/9/15,0.012351702
460-00-10505102-2,2021/9/15,0.01537301
460-00-10505102-3,2021/9/15,0.020030319
460-00-10505106-1,2021/9/15,0.018105636
460-00-10505106-2,2021/9/15,0.016510807
460-00-10505106-3,2021/9/15,0.014526178
460-00-10505112-1,2021/9/15,0.015282189
460-00-10505112-2,2021/9/15,0.025462501
460-00-10505121-1,2021/9/15,0.011726038
460-00-10505121-2,2021/9/15,0.006853544
460-00-10505122-1,2021/9/15,0.022222218
460-00-10505122-2,2021/9/15,0.030291682
460-00-10505122-3,2021/9/15,0.019410277
460-00-10505124-1,2021/9/15,0.009541049
460-00-10505124-2,2021/9/15,0.017945021
460-00-10505129-1,2021/9/15,0.083066964
460-00-10505129-2,2021/9/15,0.078337711
460-00-10505129-3,2021/9/15,0.04432903
460-00-10505132-1,2021/9/15,0.058982513
460-00-10505132-2,2021/9/15,0.052427269
460-00-10505132-3,2021/9/15,0.01958396
460-00-10505134-1,2021/9/15,0.041560496
460-00-10505134-2,2021/9/15,0.047579638
460-00-10505192-1,2021/9/15,0.055813194
460-00-10505192-2,2021/9/15,0.076670507
460-00-10505192-3,2021/9/15,0.076432867
460-00-10505209-1,2021/9/15,0.067752094
460-00-10505209-2,2021/9/15,0.050342884
460-00-10505209-3,2021/9/15,0.031599837
460-00-10505065-1,2021/9/16,0.117287071
460-00-10505065-2,2021/9/16,0.114995903
460-00-10505065-3,2021/9/16,0.121477123
460-00-10505068-1,2021/9/16,0.017923254
460-00-10505068-2,2021/9/16,0.015087141
460-00-10505068-3,2021/9/16,0.044844628
460-00-10505085-1,2021/9/16,0.020161209
460-00-10505085-2,2021/9/16,0.015242379
460-00-10505085-3,2021/9/16,0.024117688
460-00-10505086-2,2021/9/16,0.0016958
460-00-10505086-3,2021/9/16,0.011026825
460-00-10505087-1,2021/9/16,0.01247488
460-00-10505087-2,2021/9/16,0.010392078
460-00-10505087-3,2021/9/16,0.035989278
460-00-10505088-3,2021/9/16,0.019376681
460-00-10505089-1,2021/9/16,0.00796038
460-00-10505089-2,2021/9/16,0.020961786
460-00-10505089-3,2021/9/16,0.021754174
460-00-10505090-1,2021/9/16,0.013225081
460-00-10505090-3,2021/9/16,0.019887605
460-00-10505096-2,2021/9/16,0.017278748
460-00-10505096-3,2021/9/16,0.038387107
460-00-10505097-1,2021/9/16,0.010718818
460-00-10505097-2,2021/9/16,0.014466881
460-00-10505098-1,2021/9/16,0.023641295
460-00-10505098-2,2021/9/16,0.019819102
460-00-10505099-1,2021/9/16,0.022695809
460-00-10505099-2,2021/9/16,0.010076993
460-00-10505100-1,2021/9/16,0.013117887
460-00-10505100-2,2021/9/16,0.018523738
460-00-10505101-1,2021/9/16,0.018557874
460-00-10505101-2,2021/9/16,0.002155575
460-00-10505101-3,2021/9/16,0.019233501
460-00-10505102-1,2021/9/16,0.020295251
460-00-10505102-2,2021/9/16,0.014230255
460-00-10505102-3,2021/9/16,0.015289592
460-00-10505106-1,2021/9/16,0.013446959
460-00-10505106-2,2021/9/16,0.018201002
460-00-10505106-3,2021/9/16,0.01821073
460-00-10505112-1,2021/9/16,0.01374672
460-00-10505112-2,2021/9/16,0.018774915
460-00-10505121-1,2021/9/16,0.014878427
460-00-10505121-2,2021/9/16,0.01045569
460-00-10505122-1,2021/9/16,0.029664331
460-00-10505122-2,2021/9/16,0.052819039
460-00-10505122-3,2021/9/16,0.022120432
460-00-10505124-1,2021/9/16,0.007782029
460-00-10505124-2,2021/9/16,0.029046681
460-00-10505129-1,2021/9/16,0.083372957
460-00-10505129-2,2021/9/16,0.072355799
460-00-10505129-3,2021/9/16,0.055208977
460-00-10505132-1,2021/9/16,0.066400721
460-00-10505132-2,2021/9/16,0.051414994
460-00-10505132-3,2021/9/16,0.019744852
460-00-10505134-1,2021/9/16,0.050212897
460-00-10505134-2,2021/9/16,0.055737288
460-00-10505192-1,2021/9/16,0.059049359
460-00-10505192-2,2021/9/16,0.070437968
460-00-10505192-3,2021/9/16,0.079934656
460-00-10505209-1,2021/9/16,0.077216221
460-00-10505209-2,2021/9/16,0.050159769
460-00-10505209-3,2021/9/16,0.026874224
460-00-10505065-1,2021/9/17,0.108655497
460-00-10505065-2,2021/9/17,0.099751076
460-00-10505065-3,2021/9/17,0.101001062
460-00-10505068-1,2021/9/17,0.018880471
460-00-10505068-2,2021/9/17,0.017623432
460-00-10505068-3,2021/9/17,0.031829794
460-00-10505085-1,2021/9/17,0.018678701
460-00-10505085-2,2021/9/17,0.019051518
460-00-10505085-3,2021/9/17,0.031979948
460-00-10505086-2,2021/9/17,0.001264857
460-00-10505086-3,2021/9/17,0.013542076
460-00-10505087-1,2021/9/17,0.014099265
460-00-10505087-2,2021/9/17,0.013185056
460-00-10505087-3,2021/9/17,0.034302651
460-00-10505088-3,2021/9/17,0.021742751
460-00-10505089-1,2021/9/17,0.017575246
460-00-10505089-2,2021/9/17,0.023559993
460-00-10505089-3,2021/9/17,0.024860858
460-00-10505090-1,2021/9/17,0.016340957
460-00-10505090-3,2021/9/17,0.015359398
460-00-10505096-2,2021/9/17,0.009834889
460-00-10505096-3,2021/9/17,0.027102241
460-00-10505097-1,2021/9/17,0.011697545
460-00-10505097-2,2021/9/17,0.015876993
460-00-10505098-1,2021/9/17,0.018289189
460-00-10505098-2,2021/9/17,0.016350182
460-00-10505099-1,2021/9/17,0.020040162
460-00-10505099-2,2021/9/17,0.014610519
460-00-10505100-1,2021/9/17,0.013498191
460-00-10505100-2,2021/9/17,0.019546671
460-00-10505101-1,2021/9/17,0.023031364
460-00-10505101-2,2021/9/17,0.004560578
460-00-10505101-3,2021/9/17,0.012030867
460-00-10505102-1,2021/9/17,0.007405994
460-00-10505102-2,2021/9/17,0.016488033
460-00-10505102-3,2021/9/17,0.017748619
460-00-10505106-1,2021/9/17,0.013235785
460-00-10505106-2,2021/9/17,0.018424929
460-00-10505106-3,2021/9/17,0.022470324
460-00-10505112-1,2021/9/17,0.0131105
460-00-10505112-2,2021/9/17,0.011826179
460-00-10505121-1,2021/9/17,0.015241965
460-00-10505121-2,2021/9/17,0.008181749
460-00-10505122-1,2021/9/17,0.024477498
460-00-10505122-2,2021/9/17,0.056283477
460-00-10505122-3,2021/9/17,0.017605904
460-00-10505124-1,2021/9/17,0.006680517
460-00-10505124-2,2021/9/17,0.01898472
460-00-10505129-1,2021/9/17,0.076258426
460-00-10505129-2,2021/9/17,0.057954818
460-00-10505129-3,2021/9/17,0.043404724
460-00-10505132-1,2021/9/17,0.065398355
460-00-10505132-2,2021/9/17,0.046951699
460-00-10505132-3,2021/9/17,0.019477548
460-00-10505134-1,2021/9/17,0.035111964
460-00-10505134-2,2021/9/17,0.062727949
460-00-10505192-1,2021/9/17,0.049087609
460-00-10505192-2,2021/9/17,0.076207343
460-00-10505192-3,2021/9/17,0.091528749
460-00-10505209-1,2021/9/17,0.06699609
460-00-10505209-2,2021/9/17,0.040754778
460-00-10505209-3,2021/9/17,0.023046981
460-00-10505065-1,2021/9/18,0.103650643
460-00-10505065-2,2021/9/18,0.098301569
460-00-10505065-3,2021/9/18,0.100848838
460-00-10505068-1,2021/9/18,0.016374527
460-00-10505068-2,2021/9/18,0.018710269
460-00-10505068-3,2021/9/18,0.031352324
460-00-10505085-1,2021/9/18,0.020701681
460-00-10505085-2,2021/9/18,0.019739137
460-00-10505085-3,2021/9/18,0.035656268
460-00-10505086-2,2021/9/18,0.003701626
460-00-10505086-3,2021/9/18,0.013636853
460-00-10505087-1,2021/9/18,0.015815965
460-00-10505087-2,2021/9/18,0.016938482
460-00-10505087-3,2021/9/18,0.041913722
460-00-10505088-3,2021/9/18,0.018102507
460-00-10505089-1,2021/9/18,0.019588319
460-00-10505089-2,2021/9/18,0.027693212
460-00-10505089-3,2021/9/18,0.025188061
460-00-10505090-1,2021/9/18,0.01623611
460-00-10505090-3,2021/9/18,0.017592859
460-00-10505096-2,2021/9/18,0.010007445
460-00-10505096-3,2021/9/18,0.029702314
460-00-10505097-1,2021/9/18,0.01303261
460-00-10505097-2,2021/9/18,0.015860442
460-00-10505098-1,2021/9/18,0.021371483
460-00-10505098-2,2021/9/18,0.014282352
460-00-10505099-1,2021/9/18,0.017204036
460-00-10505099-2,2021/9/18,0.016082474
460-00-10505100-1,2021/9/18,0.014860143
460-00-10505100-2,2021/9/18,0.022282785
460-00-10505101-1,2021/9/18,0.018903234
460-00-10505101-2,2021/9/18,0.004619506
460-00-10505101-3,2021/9/18,0.012852838
460-00-10505102-1,2021/9/18,0.009094985
460-00-10505102-2,2021/9/18,0.016577367
460-00-10505102-3,2021/9/18,0.017615957
460-00-10505106-1,2021/9/18,0.013123375
460-00-10505106-2,2021/9/18,0.018219668
460-00-10505106-3,2021/9/18,0.026579903
460-00-10505112-1,2021/9/18,0.014172593
460-00-10505112-2,2021/9/18,0.012064319
460-00-10505121-1,2021/9/18,0.017731288
460-00-10505121-2,2021/9/18,0.008615136
460-00-10505122-1,2021/9/18,0.030384259
460-00-10505122-2,2021/9/18,0.05428539
460-00-10505122-3,2021/9/18,0.019994169
460-00-10505124-1,2021/9/18,0.012540565
460-00-10505124-2,2021/9/18,0.028617745
460-00-10505129-1,2021/9/18,0.08048606
460-00-10505129-2,2021/9/18,0.069578757
460-00-10505129-3,2021/9/18,0.040231554
460-00-10505132-1,2021/9/18,0.060206344
460-00-10505132-2,2021/9/18,0.047726282
460-00-10505132-3,2021/9/18,0.018880576
460-00-10505134-1,2021/9/18,0.030746511
460-00-10505134-2,2021/9/18,0.051058397
460-00-10505192-1,2021/9/18,0.062467524
460-00-10505192-2,2021/9/18,0.066226992
460-00-10505192-3,2021/9/18,0.081514719
460-00-10505209-1,2021/9/18,0.071259055
460-00-10505209-2,2021/9/18,0.043506786
460-00-10505209-3,2021/9/18,0.024399658
460-00-10505065-1,2021/9/19,0.112533026
460-00-10505065-2,2021/9/19,0.115461923
460-00-10505065-3,2021/9/19,0.105916064
460-00-10505068-1,2021/9/19,0.019771551
460-00-10505068-2,2021/9/19,0.020122097
460-00-10505068-3,2021/9/19,0.03711762
460-00-10505085-1,2021/9/19,0.020678646
460-00-10505085-2,2021/9/19,0.020976062
460-00-10505085-3,2021/9/19,0.030941835
460-00-10505086-2,2021/9/19,0.002380358
460-00-10505086-3,2021/9/19,0.015559191
460-00-10505087-1,2021/9/19,0.016880741
460-00-10505087-2,2021/9/19,0.014052436
460-00-10505087-3,2021/9/19,0.035776093
460-00-10505088-3,2021/9/19,0.020727187
460-00-10505089-1,2021/9/19,0.011925651
460-00-10505089-2,2021/9/19,0.019639522
460-00-10505089-3,2021/9/19,0.020120764
460-00-10505090-1,2021/9/19,0.022982057
460-00-10505090-3,2021/9/19,0.017165626
460-00-10505096-2,2021/9/19,0.010164346
460-00-10505096-3,2021/9/19,0.031517357
460-00-10505097-1,2021/9/19,0.011436118
460-00-10505097-2,2021/9/19,0.018166136
460-00-10505098-1,2021/9/19,0.025573586
460-00-10505098-2,2021/9/19,0.017187702
460-00-10505099-1,2021/9/19,0.019983623
460-00-10505099-2,2021/9/19,0.024966382
460-00-10505100-1,2021/9/19,0.016985889
460-00-10505100-2,2021/9/19,0.028645402
460-00-10505101-1,2021/9/19,0.019745229
460-00-10505101-2,2021/9/19,0.003472136
460-00-10505101-3,2021/9/19,0.013346152
460-00-10505102-1,2021/9/19,0.009117212
460-00-10505102-2,2021/9/19,0.014191059
460-00-10505102-3,2021/9/19,0.018585895
460-00-10505106-1,2021/9/19,0.012690542
460-00-10505106-2,2021/9/19,0.016218624
460-00-10505106-3,2021/9/19,0.025368854
460-00-10505112-1,2021/9/19,0.01480995
460-00-10505112-2,2021/9/19,0.01692565
460-00-10505121-1,2021/9/19,0.016689261
460-00-10505121-2,2021/9/19,0.008900367
460-00-10505122-1,2021/9/19,0.03782859
460-00-10505122-2,2021/9/19,0.098295645
460-00-10505122-3,2021/9/19,0.01409205
460-00-10505124-1,2021/9/19,0.004033957
460-00-10505124-2,2021/9/19,0.024045498
460-00-10505129-1,2021/9/19,0.091775275
460-00-10505129-2,2021/9/19,0.084563605
460-00-10505129-3,2021/9/19,0.049875275
460-00-10505132-1,2021/9/19,0.061294258
460-00-10505132-2,2021/9/19,0.056833485
460-00-10505132-3,2021/9/19,0.016842493
460-00-10505134-1,2021/9/19,0.033900757
460-00-10505134-2,2021/9/19,0.045488674
460-00-10505192-1,2021/9/19,0.053994232
460-00-10505192-2,2021/9/19,0.063668082
460-00-10505192-3,2021/9/19,0.081079008
460-00-10505209-1,2021/9/19,0.084931559
460-00-10505209-2,2021/9/19,0.028346348
460-00-10505209-3,2021/9/19,0.028200594
460-00-10505065-1,2021/9/20,0.103217378
460-00-10505065-2,2021/9/20,0.100858757
460-00-10505065-3,2021/9/20,0.101674184
460-00-10505068-1,2021/9/20,0.023537947
460-00-10505068-2,2021/9/20,0.022833053
460-00-10505068-3,2021/9/20,0.041968451
460-00-10505085-1,2021/9/20,0.011199387
460-00-10505085-2,2021/9/20,0.017078925
460-00-10505085-3,2021/9/20,0.022860528
460-00-10505086-2,2021/9/20,0.006016224
460-00-10505086-3,2021/9/20,0.013139629
460-00-10505087-1,2021/9/20,0.014545369
460-00-10505087-2,2021/9/20,0.011527757
460-00-10505087-3,2021/9/20,0.043043098
460-00-10505088-3,2021/9/20,0.020374526
460-00-10505089-1,2021/9/20,0.019407681
460-00-10505089-2,2021/9/20,0.022744572
460-00-10505089-3,2021/9/20,0.028648587
460-00-10505090-1,2021/9/20,0.022840121
460-00-10505090-3,2021/9/20,0.013855021
460-00-10505096-2,2021/9/20,0.013194808
460-00-10505096-3,2021/9/20,0.038940433
460-00-10505097-1,2021/9/20,0.011023362
460-00-10505097-2,2021/9/20,0.02107806
460-00-10505098-1,2021/9/20,0.027133996
460-00-10505098-2,2021/9/20,0.01315341
460-00-10505099-1,2021/9/20,0.019710667
460-00-10505099-2,2021/9/20,0.028890896
460-00-10505100-1,2021/9/20,0.015363722
460-00-10505100-2,2021/9/20,0.023163957
460-00-10505101-1,2021/9/20,0.02758436
460-00-10505101-2,2021/9/20,0.003098024
460-00-10505101-3,2021/9/20,0.016267631
460-00-10505102-1,2021/9/20,0.012432516
460-00-10505102-2,2021/9/20,0.012883831
460-00-10505102-3,2021/9/20,0.015124155
460-00-10505106-1,2021/9/20,0.013211872
460-00-10505106-2,2021/9/20,0.014677881
460-00-10505106-3,2021/9/20,0.026086793
460-00-10505112-1,2021/9/20,0.014277808
460-00-10505112-2,2021/9/20,0.018207552
460-00-10505121-1,2021/9/20,0.019543107
460-00-10505121-2,2021/9/20,0.008126645
460-00-10505122-1,2021/9/20,0.035280711
460-00-10505122-2,2021/9/20,0.076533188
460-00-10505122-3,2021/9/20,0.010913909
460-00-10505124-1,2021/9/20,0.001508333
460-00-10505124-2,2021/9/20,0.022955445
460-00-10505129-1,2021/9/20,0.071567974
460-00-10505129-2,2021/9/20,0.081646791
460-00-10505129-3,2021/9/20,0.054398065
460-00-10505132-1,2021/9/20,0.047069473
460-00-10505132-2,2021/9/20,0.042316595
460-00-10505132-3,2021/9/20,0.018069447
460-00-10505134-1,2021/9/20,0.037803562
460-00-10505134-2,2021/9/20,0.046721738
460-00-10505192-1,2021/9/20,0.05202413
460-00-10505192-2,2021/9/20,0.048533131
460-00-10505192-3,2021/9/20,0.09302423
460-00-10505209-1,2021/9/20,0.077741665
460-00-10505209-2,2021/9/20,0.035459247
460-00-10505209-3,2021/9/20,0.025104913
460-00-10505065-1,2021/9/21,0.107065152
460-00-10505065-2,2021/9/21,0.102504026
460-00-10505065-3,2021/9/21,0.109148353
460-00-10505068-1,2021/9/21,0.016967782
460-00-10505068-2,2021/9/21,0.023203443
460-00-10505068-3,2021/9/21,0.037893958
460-00-10505085-1,2021/9/21,0.01323128
460-00-10505085-2,2021/9/21,0.01867786
460-00-10505085-3,2021/9/21,0.041471773
460-00-10505086-2,2021/9/21,0.002835417
460-00-10505086-3,2021/9/21,0.011392335
460-00-10505087-1,2021/9/21,0.013587147
460-00-10505087-2,2021/9/21,0.010653238
460-00-10505087-3,2021/9/21,0.040424118
460-00-10505088-3,2021/9/21,0.021900604
460-00-10505089-1,2021/9/21,0.011960419
460-00-10505089-2,2021/9/21,0.016727825
460-00-10505089-3,2021/9/21,0.030478222
460-00-10505090-1,2021/9/21,0.021883409
460-00-10505090-3,2021/9/21,0.01220864
460-00-10505096-2,2021/9/21,0.022616491
460-00-10505096-3,2021/9/21,0.039431404
460-00-10505097-1,2021/9/21,0.008644459
460-00-10505097-2,2021/9/21,0.016440081
460-00-10505098-1,2021/9/21,0.020133402
460-00-10505098-2,2021/9/21,0.011754014
460-00-10505099-1,2021/9/21,0.029369398
460-00-10505099-2,2021/9/21,0.018795881
460-00-10505100-1,2021/9/21,0.019842345
460-00-10505100-2,2021/9/21,0.021228363
460-00-10505101-1,2021/9/21,0.041959296
460-00-10505101-2,2021/9/21,0.004400864
460-00-10505101-3,2021/9/21,0.028395668
460-00-10505102-1,2021/9/21,0.011897675
460-00-10505102-2,2021/9/21,0.010615968
460-00-10505102-3,2021/9/21,0.018694112
460-00-10505106-1,2021/9/21,0.013501798
460-00-10505106-2,2021/9/21,0.017051979
460-00-10505106-3,2021/9/21,0.023354498
460-00-10505112-1,2021/9/21,0.013207044
460-00-10505112-2,2021/9/21,0.013600369
460-00-10505121-1,2021/9/21,0.01459443
460-00-10505121-2,2021/9/21,0.006734314
460-00-10505122-1,2021/9/21,0.056386236
460-00-10505122-2,2021/9/21,0.115859944
460-00-10505122-3,2021/9/21,0.017358432
460-00-10505124-1,2021/9/21,0.001365517
460-00-10505124-2,2021/9/21,0.022085631
460-00-10505129-1,2021/9/21,0.071229298
460-00-10505129-2,2021/9/21,0.083535749
460-00-10505129-3,2021/9/21,0.053776682
460-00-10505132-1,2021/9/21,0.054295826
460-00-10505132-2,2021/9/21,0.049133942
460-00-10505132-3,2021/9/21,0.008178707
460-00-10505134-1,2021/9/21,0.042136215
460-00-10505134-2,2021/9/21,0.062084135
460-00-10505192-1,2021/9/21,0.053674991
460-00-10505192-2,2021/9/21,0.047919514
460-00-10505192-3,2021/9/21,0.103155648
460-00-10505209-1,2021/9/21,0.075955884
460-00-10505209-2,2021/9/21,0.037663987
460-00-10505209-3,2021/9/21,0.021390554
460-00-10505065-1,2021/9/22,0.09827009
460-00-10505065-2,2021/9/22,0.091458573
460-00-10505065-3,2021/9/22,0.097813934
460-00-10505068-1,2021/9/22,0.013699128
460-00-10505068-2,2021/9/22,0.015200957
460-00-10505068-3,2021/9/22,0.03023135
460-00-10505085-1,2021/9/22,0.019932982
460-00-10505085-2,2021/9/22,0.02087
460-00-10505085-3,2021/9/22,0.033438461
460-00-10505086-2,2021/9/22,0.002490531
460-00-10505086-3,2021/9/22,0.012147099
460-00-10505087-1,2021/9/22,0.014614068
460-00-10505087-2,2021/9/22,0.01141169
460-00-10505087-3,2021/9/22,0.030278545
460-00-10505088-3,2021/9/22,0.018668017
460-00-10505089-1,2021/9/22,0.015802215
460-00-10505089-2,2021/9/22,0.020049843
460-00-10505089-3,2021/9/22,0.019894475
460-00-10505090-1,2021/9/22,0.018144207
460-00-10505090-3,2021/9/22,0.014847959
460-00-10505096-2,2021/9/22,0.010385843
460-00-10505096-3,2021/9/22,0.026625852
460-00-10505097-1,2021/9/22,0.012048151
460-00-10505097-2,2021/9/22,0.014970839
460-00-10505098-1,2021/9/22,0.022844952
460-00-10505098-2,2021/9/22,0.012062492
460-00-10505099-1,2021/9/22,0.01496386
460-00-10505099-2,2021/9/22,0.013369934
460-00-10505100-1,2021/9/22,0.013087478
460-00-10505100-2,2021/9/22,0.018861942
460-00-10505101-1,2021/9/22,0.023587642
460-00-10505101-2,2021/9/22,0.004596892
460-00-10505101-3,2021/9/22,0.01860228
460-00-10505102-1,2021/9/22,0.005471304
460-00-10505102-2,2021/9/22,0.014652622
460-00-10505102-3,2021/9/22,0.015558088
460-00-10505106-1,2021/9/22,0.009299249
460-00-10505106-2,2021/9/22,0.019526814
460-00-10505106-3,2021/9/22,0.023004901
460-00-10505112-1,2021/9/22,0.016139332
460-00-10505112-2,2021/9/22,0.026173461
460-00-10505121-1,2021/9/22,0.016908964
460-00-10505121-2,2021/9/22,0.008093455
460-00-10505122-1,2021/9/22,0.043383674
460-00-10505122-2,2021/9/22,0.094380842
460-00-10505122-3,2021/9/22,0.019459116
460-00-10505124-1,2021/9/22,0.005177001
460-00-10505124-2,2021/9/22,0.022853604
460-00-10505129-1,2021/9/22,0.066044357
460-00-10505129-2,2021/9/22,0.063377726
460-00-10505129-3,2021/9/22,0.029163963
460-00-10505132-1,2021/9/22,0.045906007
460-00-10505132-2,2021/9/22,0.056221283
460-00-10505132-3,2021/9/22,0.014401781
460-00-10505134-1,2021/9/22,0.008559802
460-00-10505134-2,2021/9/22,0.021953315
460-00-10505192-1,2021/9/22,0.050726977
460-00-10505192-2,2021/9/22,0.059530558
460-00-10505192-3,2021/9/22,0.093787288
460-00-10505209-1,2021/9/22,0.066646605
460-00-10505209-2,2021/9/22,0.043277012
460-00-10505209-3,2021/9/22,0.03127916
460-00-10505065-1,2021/9/23,0.091615968
460-00-10505065-2,2021/9/23,0.087057428
460-00-10505065-3,2021/9/23,0.081203327
460-00-10505068-1,2021/9/23,0.018138089
460-00-10505068-2,2021/9/23,0.026767487
460-00-10505068-3,2021/9/23,0.027161525
460-00-10505085-1,2021/9/23,0.016478522
460-00-10505085-2,2021/9/23,0.018387394
460-00-10505085-3,2021/9/23,0.024292968
460-00-10505086-2,2021/9/23,0.003401658
460-00-10505086-3,2021/9/23,0.012850989
460-00-10505087-1,2021/9/23,0.013897219
460-00-10505087-2,2021/9/23,0.011639046
460-00-10505087-3,2021/9/23,0.028885842
460-00-10505088-3,2021/9/23,0.018213016
460-00-10505089-1,2021/9/23,0.012889559
460-00-10505089-2,2021/9/23,0.018913944
460-00-10505089-3,2021/9/23,0.019776667
460-00-10505090-1,2021/9/23,0.014934028
460-00-10505090-3,2021/9/23,0.018833872
460-00-10505096-2,2021/9/23,0.010960526
460-00-10505096-3,2021/9/23,0.024597845
460-00-10505097-1,2021/9/23,0.009284357
460-00-10505097-2,2021/9/23,0.013926482
460-00-10505098-1,2021/9/23,0.019437369
460-00-10505098-2,2021/9/23,0.013464571
460-00-10505099-1,2021/9/23,0.014230502
460-00-10505099-2,2021/9/23,0.01630073
460-00-10505100-1,2021/9/23,0.015279907
460-00-10505100-2,2021/9/23,0.018942912
460-00-10505101-1,2021/9/23,0.017152893
